matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
5379,Sam Houston St.,0,10758,Texas State,0,10759,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805718.html,False,True
5380,Texas-Arlington,0,10760,Texas-San Antonio,0,10761,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805720.html,False,False
5381,St. John's,15,10762,South Florida,0,10763,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805722.html,False,True
5382,Morehead St.,0,10764,Tennessee Tech,0,10765,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818592.html,True,True
5383,Wis.-Milwaukee,0,10766,Valparaiso,0,10767,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818583.html,False,True
5384,Prairie View A&M,0,10768,Southern,0,10769,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805724.html,False,True
5385,Houston Baptist,0,10770,South Dakota,0,10771,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805726.html,False,False
5386,Santa Clara,0,10772,Loyola Marymount,0,10773,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818584.html,True,True
5387,New Mexico St.,0,10774,Nevada,0,10775,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805728.html,False,True
5388,Boise St.,0,10776,San Jose St.,0,10777,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805729.html,False,True
5389,Oral Roberts,0,10778,North Dakota State,0,10779,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818457.html,False,True
5390,Rider,0,10780,Canisius,0,10781,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818458.html,True,True
5391,Denver,0,10782,Florida International,0,10783,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818527.html,True,False
5392,Pacific,0,10784,CSU Northridge,0,10785,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805731.html,False,False
5393,UC Riverside,0,10786,UC Irvine,0,10787,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805733.html,False,True
5394,Idaho,0,10788,Seattle,0,10789,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805735.html,False,True
5395,Fresno St.,0,10790,Hawaii,0,10791,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805736.html,False,True
5396,Clemson,0,10792,Virginia Tech,24,10793,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805665.html,False,True
5397,West Virginia,0,10794,Louisville,11,10795,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805662.html,False,True
5398,George Mason,25,10796,Georgia St,0,10797,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818576.html,True,True
5399,Bowling Green,0,10798,Buffalo,0,10799,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805660.html,False,True
5400,Fordham,0,10800,Massachusetts,0,10801,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805666.html,False,True
5401,Texas A&M,22,10802,Texas Tech,0,10803,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805671.html,False,True
5402,Connecticut,16,10804,Notre Dame,7,10805,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805674.html,False,False
5403,Central Michigan,0,10806,Western Michigan,0,10807,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805676.html,False,False
5404,Saint Louis,0,10808,Xavier,0,10809,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805678.html,False,False
5405,Michigan,0,10810,Michigan St,0,10811,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805680.html,False,True
