matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
1930,Louisiana-Lafayette,0,3860,Centenary,0,3861,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870299.html,False,False
1931,Jacksonville St.,0,3862,Central Michigan,0,3863,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870301.html,False,True
1932,Marquette,0,3864,Ball St.,0,3865,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870303.html,False,True
1933,Alabama,0,3866,Wichita St.,9,3867,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870306.html,False,False
1934,Memphis,14,3868,Florida,17,3869,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881312.html,True,False
1935,Loyola Marymount,0,3870,Cal Poly SLO,0,3871,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870307.html,False,True
1936,Oregon,11,3872,UC Irvine,0,3873,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870309.html,False,True
1937,Akron,0,3874,Detroit,0,3875,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870310.html,False,True
1938,St. Joseph's,0,3876,Drexel,0,3877,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870312.html,False,True
1939,Old Dominion,0,3878,Charleston,0,3879,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870315.html,False,False
1940,Georgia Southern,0,3880,Kennesaw St.,0,3881,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870317.html,False,True
1941,Ohio St.,2,3882,Delaware,0,3883,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870319.html,False,True
1942,Temple,0,3884,Texas Southern,0,3885,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870321.html,False,False
