box_score_id,player_id,minutes_played,fg,fg_a,two_pt,two_pt_a,three_pt,three_pt_a,ft,ft_a,o_reb,d_reb,assist,pf,stl,to,blk,pts
46,797175,21,4,10,2,4,2,6,2,2,3,4,1,2,0,0,1,12
46,797176,6,1,4,1,3,0,1,0,0,2,0,0,1,0,1,1,2
46,797178,9,2,5,2,5,0,0,0,0,0,0,2,2,1,0,0,4
46,797179,10,0,0,0,0,0,0,5,6,1,1,1,0,0,0,0,5
46,797177,3,0,1,0,1,0,0,1,2,2,0,0,1,0,0,0,1
46,780026,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
46,786170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,798153,8,1,2,1,2,0,0,0,0,1,3,0,5,0,0,0,2
47,780193,28,3,7,0,1,3,6,0,0,1,0,2,1,0,1,1,9
47,792670,21,3,8,3,3,0,5,1,2,1,1,1,4,0,1,0,7
47,782157,25,1,4,1,4,0,0,5,6,1,3,4,3,0,5,0,7
47,789025,38,5,10,5,9,0,1,2,2,2,5,1,3,1,5,1,12
47,792666,14,2,3,2,3,0,0,0,0,2,1,0,5,0,1,0,4
47,792669,15,1,1,1,1,0,0,1,3,1,0,3,0,2,2,0,3
47,774985,23,6,15,5,13,1,2,2,2,0,0,0,1,0,0,0,15
47,775276,20,2,4,0,1,2,3,2,2,0,0,1,0,0,0,0,8
47,798152,8,0,3,0,1,0,2,0,0,0,3,1,2,1,0,0,0
48,780377,26,4,10,1,2,3,8,0,0,0,2,2,1,0,1,0,11
48,791852,11,5,5,5,5,0,0,2,4,1,2,0,3,0,1,1,12
48,786601,17,3,8,2,3,1,5,0,0,1,2,1,2,0,1,0,7
48,786600,17,5,9,5,9,0,0,2,2,0,2,3,3,1,3,0,12
48,786599,20,2,5,1,2,1,3,0,0,2,3,1,0,0,1,0,5
48,797462,28,4,8,4,8,0,0,3,4,5,4,2,2,1,0,2,11
48,791853,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
48,797461,16,1,3,1,2,0,1,2,2,0,4,1,3,0,1,0,4
48,797460,17,3,5,2,3,1,2,4,4,3,3,0,3,1,2,2,11
48,797459,23,1,3,0,2,1,1,0,0,0,2,7,3,0,1,0,3
48,786602,23,3,7,1,3,2,4,0,0,1,2,1,2,4,0,1,8
48,786604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,796959,30,3,6,3,6,0,0,0,0,2,6,3,1,0,3,5,6
49,781272,33,8,16,8,15,0,1,3,4,2,1,1,3,4,3,0,19
49,791261,35,9,15,8,11,1,4,2,3,1,3,2,2,1,2,1,21
49,791258,31,1,4,0,2,1,2,1,3,1,2,0,2,2,2,0,4
49,781270,32,1,14,1,9,0,5,4,4,1,3,3,2,0,3,0,6
49,796960,17,1,2,1,2,0,0,2,2,4,0,1,2,0,0,0,4
49,791260,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49,785502,3,0,1,0,1,0,0,0,2,3,1,0,0,0,0,0,0
49,796958,16,2,4,2,3,0,1,2,4,1,2,1,4,0,2,0,6
50,796774,30,1,7,1,5,0,2,2,2,3,4,3,2,2,2,0,4
50,792695,13,0,3,0,2,0,1,0,0,1,0,1,5,1,2,0,0
50,792699,19,2,4,2,4,0,0,2,2,1,0,1,3,1,2,0,6
50,792701,29,3,10,2,5,1,5,4,4,0,3,2,4,0,1,0,11
50,792700,25,3,13,2,9,1,4,3,4,0,1,0,3,0,1,0,10
50,792704,9,1,2,1,1,0,1,0,0,1,1,0,1,0,0,0,2
50,792702,13,0,1,0,0,0,1,1,2,0,2,0,3,0,2,0,1
50,796775,24,4,6,2,3,2,3,2,2,1,5,1,4,0,1,0,12
50,796776,19,5,5,5,5,0,0,1,2,1,0,0,2,0,2,0,11
50,792698,19,1,6,1,3,0,3,2,2,0,0,1,3,1,0,0,4
51,792197,18,3,6,2,3,1,3,1,1,0,0,1,3,1,2,0,8
51,781132,22,4,4,3,3,1,1,2,3,0,2,2,2,0,2,0,11
51,797517,19,4,5,4,5,0,0,2,4,3,4,1,1,0,1,0,10
51,791940,28,4,7,1,2,3,5,4,4,2,0,0,1,0,0,1,15
51,786534,31,5,9,4,7,1,2,0,2,0,6,8,0,0,0,0,11
51,797521,15,0,2,0,1,0,1,1,2,1,3,0,3,0,3,0,1
51,797519,20,1,2,1,1,0,1,2,4,0,4,2,0,0,1,0,4
51,791939,3,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2
51,797522,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,786539,2,1,1,1,1,0,0,1,2,1,1,0,0,0,1,0,3
51,797520,12,2,4,1,2,1,2,0,0,0,2,0,0,0,0,1,5
51,797518,11,1,1,1,1,0,0,5,6,0,0,0,2,0,2,0,7
51,791938,16,2,6,1,2,1,4,2,5,0,1,1,4,0,1,1,7
52,785388,25,3,7,3,7,0,0,1,3,1,10,5,4,1,3,1,7
52,780370,29,4,6,2,3,2,3,0,1,1,4,4,4,1,3,0,10
52,790840,32,4,9,3,6,1,3,1,1,0,1,2,0,1,0,1,10
52,790841,27,2,4,1,1,1,3,2,2,0,0,2,0,0,0,0,7
52,780373,33,3,8,0,3,3,5,0,0,0,3,5,1,1,1,0,9
52,790839,11,1,2,0,0,1,2,0,0,0,2,0,3,1,2,0,3
52,796393,16,9,10,9,10,0,0,1,1,2,3,0,3,0,2,0,19
52,796395,17,5,7,4,5,1,2,1,3,0,1,0,2,0,2,0,12
52,796396,10,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0
53,797198,19,7,7,4,4,3,3,2,2,2,1,0,4,1,2,0,19
53,791482,27,2,5,0,1,2,4,0,0,1,1,4,2,1,1,0,6
53,786318,36,7,19,3,5,4,14,3,4,1,5,4,2,3,4,1,21
53,784268,31,0,4,0,2,0,2,4,4,1,0,4,1,1,2,0,4
53,780223,29,1,4,0,2,1,2,2,3,0,2,0,2,0,0,0,5
53,791481,9,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0
53,786319,13,2,3,2,3,0,0,0,3,2,0,0,2,0,1,0,4
53,780225,27,2,8,1,2,1,6,0,0,0,6,3,0,0,1,0,5
53,797199,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
53,797201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,790856,22,4,5,4,5,0,0,4,6,3,5,0,0,0,1,3,12
54,780452,28,3,10,3,10,0,0,0,0,2,9,1,2,0,4,2,6
54,796409,27,4,9,3,6,1,3,2,4,2,2,1,3,1,1,0,11
54,796408,26,4,11,3,7,1,4,8,8,0,1,4,3,2,1,0,17
54,796407,28,2,8,2,6,0,2,0,0,1,1,1,1,1,1,1,4
54,796410,22,4,8,4,8,0,0,5,6,5,5,2,3,2,0,1,13
54,796413,11,0,3,0,2,0,1,0,0,0,2,2,0,0,0,0,0
54,780450,21,2,9,1,4,1,5,0,0,1,2,1,2,4,0,2,5
54,796412,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
54,796411,5,3,4,3,3,0,1,0,0,2,2,0,1,0,1,0,6
54,780454,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,2
54,781286,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,796414,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,775941,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,798137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,775820,26,1,4,0,0,1,4,0,0,0,4,3,4,3,2,2,3
55,775538,34,3,4,3,4,0,0,0,2,4,8,1,2,0,1,0,6
55,785603,23,4,9,3,6,1,3,0,0,1,5,3,2,0,1,0,9
55,775534,27,6,14,3,8,3,6,0,2,0,2,3,0,2,2,1,15
55,776425,34,4,10,2,4,2,6,3,4,0,3,2,0,0,2,0,13
55,791107,8,3,4,2,3,1,1,0,0,0,0,0,5,0,0,0,7
55,791106,17,1,4,1,3,0,1,0,0,0,0,0,1,0,3,0,2
55,791110,18,1,8,1,8,0,0,0,0,1,1,0,3,0,2,0,2
55,796763,3,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0
55,786494,7,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,2
55,796762,2,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,1
55,780801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,797222,17,4,5,4,5,0,0,1,2,2,2,1,3,0,1,2,9
56,781526,21,4,6,4,6,0,0,0,0,2,1,1,3,0,1,2,8
56,797217,27,5,9,3,6,2,3,0,0,0,3,4,1,0,4,0,12
56,797218,33,7,14,7,10,0,4,1,1,2,5,1,3,1,2,0,15
56,797219,31,5,9,5,7,0,2,2,5,1,3,4,1,3,2,0,12
56,775697,17,2,4,0,1,2,3,4,4,0,1,3,1,1,2,0,10
56,797223,19,0,0,0,0,0,0,0,0,0,5,0,3,1,0,2,0
56,791846,9,1,4,1,4,0,0,0,0,0,2,1,0,1,2,0,2
56,797221,17,4,5,3,4,1,1,0,0,1,4,3,2,1,0,0,9
56,791453,6,1,3,0,0,1,3,1,2,1,0,0,1,0,1,0,4
56,791455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,786291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,781529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,780509,26,3,12,3,9,0,3,4,4,2,0,0,2,1,3,1,10
57,791658,13,1,4,1,4,0,0,0,0,1,1,0,3,0,1,0,2
57,797290,27,1,5,0,1,1,4,1,2,0,2,1,3,1,2,0,4
57,791660,34,1,1,1,1,0,0,1,2,2,1,4,3,1,5,0,3
57,797291,26,2,7,2,3,0,4,0,2,0,2,2,1,1,2,0,4
57,791661,28,4,10,2,3,2,7,1,2,1,2,0,2,0,0,0,11
57,797292,25,5,6,5,6,0,0,1,2,2,3,0,3,1,2,0,11
57,797295,11,0,3,0,1,0,2,0,1,0,1,0,1,0,1,0,0
57,785658,3,0,2,0,1,0,1,0,1,1,1,0,0,0,2,0,0
57,797294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57,791663,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,785374,15,1,1,1,1,0,0,0,0,0,1,2,1,0,0,0,2
58,785372,25,2,3,2,2,0,1,2,2,0,4,7,2,2,2,1,6
58,786384,23,6,9,6,7,0,2,3,4,2,7,2,2,0,5,0,15
58,785371,25,6,10,0,0,6,10,2,2,0,2,2,4,0,1,0,20
58,774905,21,3,8,1,1,2,7,2,2,2,0,1,0,0,4,0,10
58,790827,17,3,6,3,6,0,0,0,0,0,4,5,1,0,0,0,6
58,785375,15,2,3,2,3,0,0,2,2,1,1,3,0,0,0,2,6
58,785373,17,4,7,0,1,4,6,0,0,0,0,1,1,0,1,0,12
58,790825,23,1,6,1,4,0,2,0,0,0,2,3,1,0,1,0,2
58,796387,6,0,0,0,0,0,0,0,4,0,2,0,0,0,1,2,0
58,790828,3,1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,2
58,790826,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,796385,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
58,780007,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
58,796386,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
59,776209,36,6,13,6,12,0,1,2,4,0,3,1,3,0,1,3,14
59,796938,30,2,8,1,3,1,5,0,0,2,1,4,4,2,2,0,5
59,791235,31,4,11,3,8,1,3,2,2,1,3,0,3,1,2,0,11
59,791237,31,7,11,6,9,1,2,1,2,2,4,1,4,1,1,0,16
59,791351,30,3,12,2,4,1,8,2,2,0,2,3,3,2,2,0,9
59,791236,22,0,4,0,2,0,2,0,2,1,4,2,2,1,1,0,0
59,791240,20,4,5,4,5,0,0,4,4,2,0,3,1,1,0,0,12
60,792041,26,3,7,2,3,1,4,2,2,1,2,0,3,0,1,0,9
60,786054,24,4,8,4,7,0,1,4,4,5,7,3,1,0,2,0,12
60,791964,28,3,9,1,3,2,6,2,4,0,5,2,4,2,4,0,10
60,781339,31,6,11,1,1,5,10,2,2,1,3,1,0,1,2,1,19
60,781337,29,7,10,5,5,2,5,3,3,0,5,3,0,2,1,0,19
60,797713,13,1,2,1,2,0,0,2,4,2,2,2,0,3,1,0,4
60,797712,23,2,5,2,4,0,1,6,8,3,4,2,1,1,0,0,10
60,791966,10,1,1,1,1,0,0,0,2,2,2,1,0,0,2,1,2
60,797714,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,791963,13,1,2,0,0,1,2,0,0,0,1,1,3,0,0,0,3
62,789048,36,8,13,8,13,0,0,0,1,7,8,1,1,2,2,0,16
62,791785,20,5,7,2,3,3,4,2,2,1,0,1,4,1,0,1,15
62,789046,19,1,9,0,4,1,5,0,0,3,0,1,2,0,0,0,3
62,789041,32,4,15,2,7,2,8,8,8,2,3,5,1,2,2,0,18
62,791786,31,5,9,4,6,1,3,4,6,1,6,5,0,0,0,0,15
62,797629,18,4,7,4,7,0,0,0,0,2,5,2,5,1,2,0,8
62,789044,15,4,7,4,4,0,3,2,3,2,0,1,4,1,0,1,10
62,797631,13,1,4,0,3,1,1,2,2,0,4,1,0,2,0,0,5
62,797630,12,3,7,1,3,2,4,0,0,0,0,0,0,0,0,0,8
62,797632,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
64,796347,30,4,6,3,4,1,2,3,4,3,6,1,2,0,1,0,12
64,790788,37,8,14,3,4,5,10,2,2,1,4,9,2,0,3,2,23
64,785243,32,3,6,3,5,0,1,1,1,2,5,1,1,0,2,3,7
64,781028,39,9,20,7,12,2,8,0,0,0,6,4,1,1,4,0,20
64,781026,26,5,8,3,4,2,4,3,4,1,2,5,3,0,0,0,15
64,785242,11,1,2,1,2,0,0,0,0,1,0,1,3,0,0,0,2
64,781027,7,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0
64,796348,16,1,3,0,1,1,2,0,1,1,1,0,0,1,1,0,3
64,796349,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,797877,18,1,5,1,3,0,2,1,2,0,3,0,4,0,1,0,3
65,781599,25,2,6,2,6,0,0,2,2,3,2,0,3,0,0,0,6
65,797872,31,6,10,5,8,1,2,1,2,0,2,1,1,0,1,0,14
65,791338,26,1,3,1,3,0,0,0,0,0,0,2,3,0,3,0,2
65,791339,32,10,18,4,10,6,8,3,4,1,3,2,2,2,1,1,29
65,797873,22,1,5,1,5,0,0,3,3,2,4,0,0,0,2,0,5
65,791337,15,1,3,1,3,0,0,0,0,0,2,0,3,0,2,1,2
65,797874,10,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0
65,781595,21,5,7,3,3,2,4,0,0,0,2,2,0,0,0,0,12
66,780991,34,6,14,4,9,2,5,4,5,0,5,1,4,3,4,0,18
66,780521,32,4,7,2,2,2,5,4,4,0,2,1,1,0,4,0,14
66,791370,25,0,4,0,0,0,4,2,2,2,4,1,1,1,2,0,2
66,786199,7,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
66,775163,6,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0
66,791371,34,4,4,3,3,1,1,4,5,0,5,3,3,2,6,0,13
66,797271,28,4,8,2,3,2,5,1,2,0,2,4,1,0,4,0,11
66,781611,25,3,3,3,3,0,0,1,2,1,5,0,4,0,4,0,7
66,743593,21,0,0,0,0,0,0,2,2,0,1,0,3,1,3,0,2
66,780145,8,0,2,0,2,0,0,0,0,1,1,0,5,0,3,0,0
66,797269,5,0,1,0,1,0,0,0,2,1,1,0,1,0,0,1,0
67,792047,35,8,15,7,11,1,4,3,5,4,1,0,2,0,4,1,20
67,786825,33,3,7,3,7,0,0,4,5,5,4,1,3,1,1,0,10
67,785347,29,4,12,4,10,0,2,2,2,0,2,2,1,2,5,0,10
67,775601,39,2,15,2,9,0,6,5,8,3,3,1,3,4,0,0,9
67,792050,16,2,4,2,2,0,2,0,0,0,1,0,3,1,2,0,4
67,792052,30,3,9,3,5,0,4,0,0,2,1,1,1,1,2,1,6
67,775476,14,1,6,1,3,0,3,0,1,3,1,1,2,0,1,0,2
67,792045,4,0,0,0,0,0,0,2,2,0,0,0,2,0,1,0,2
67,792051,10,0,5,0,1,0,4,0,0,0,0,0,2,0,0,0,0
67,780862,10,0,3,0,0,0,3,0,0,0,3,0,2,0,0,0,0
67,797647,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
67,797648,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
68,786204,14,2,7,2,4,0,3,0,1,1,5,1,3,0,1,1,4
68,785608,19,3,9,3,8,0,1,6,6,3,6,0,2,0,2,0,12
68,797708,30,5,8,5,7,0,1,6,8,2,5,2,3,5,3,0,16
68,786198,29,0,5,0,3,0,2,6,6,0,3,3,1,4,2,0,6
68,775779,22,2,7,1,4,1,3,0,0,1,0,5,0,0,3,0,5
68,776327,19,2,4,2,3,0,1,2,2,2,1,1,2,1,1,0,6
68,797707,24,2,4,1,2,1,2,1,2,0,1,1,3,1,3,1,6
68,797709,26,8,12,3,6,5,6,0,0,0,2,0,1,0,1,1,21
68,786180,12,0,3,0,3,0,0,0,0,3,2,0,1,0,0,1,0
68,781631,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69,792128,29,5,11,4,9,1,2,1,2,0,5,1,4,1,0,1,12
69,786838,32,7,9,7,9,0,0,2,4,3,4,1,2,3,2,3,16
69,792127,19,5,7,2,3,3,4,0,0,0,0,0,3,0,1,0,13
69,792132,26,4,11,3,7,1,4,2,3,0,1,5,3,2,3,1,11
69,786267,30,1,4,0,1,1,3,1,2,0,3,7,3,1,3,0,4
69,797736,8,2,2,0,0,2,2,0,0,0,2,1,2,0,1,0,6
69,792126,13,0,6,0,2,0,4,0,0,0,0,2,2,0,2,0,0
69,791668,14,0,1,0,1,0,0,0,1,1,0,2,1,0,1,0,0
69,792131,19,4,6,4,5,0,1,0,0,1,2,0,2,0,0,0,8
69,797739,10,2,2,1,1,1,1,0,0,0,1,2,0,2,2,0,5
70,796455,22,0,1,0,1,0,0,1,4,1,3,1,1,1,3,0,1
70,787175,35,3,4,1,1,2,3,0,0,0,8,1,2,1,1,0,8
70,782126,34,5,6,3,4,2,2,4,4,1,3,3,0,1,2,1,16
70,790909,38,4,14,3,8,1,6,3,5,1,8,0,2,3,5,1,12
70,781393,36,6,9,3,5,3,4,5,6,0,3,2,2,1,3,0,20
70,790907,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,796453,5,1,2,1,2,0,0,1,1,0,0,0,0,1,1,0,3
70,790910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,775351,24,4,5,4,5,0,0,0,0,0,1,0,4,0,1,0,8
71,775651,16,1,2,1,2,0,0,0,0,0,1,0,1,0,0,0,2
71,791070,31,6,12,3,6,3,6,0,1,4,3,3,3,4,3,0,15
71,791627,37,7,13,0,3,7,10,4,4,1,1,5,2,1,3,1,25
71,785665,23,1,10,0,0,1,10,1,2,0,0,2,2,2,1,0,4
71,776178,27,3,5,2,4,1,1,0,1,0,5,0,2,1,2,0,7
71,796505,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
71,785660,20,1,2,1,2,0,0,2,2,2,1,0,3,0,1,2,4
71,776253,22,2,9,2,5,0,4,0,0,2,4,0,4,1,1,0,4
71,796504,9,2,5,1,1,1,4,0,0,2,1,1,1,0,0,0,5
71,796502,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
71,796501,7,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
72,785294,25,4,5,4,5,0,0,0,0,1,3,2,4,0,6,0,8
72,791081,14,2,2,2,2,0,0,1,3,0,4,0,2,0,0,0,5
72,785675,35,6,12,5,7,1,5,0,0,1,3,2,2,4,2,0,13
72,786446,19,4,7,3,4,1,3,0,0,0,3,1,3,0,5,0,9
72,791085,19,3,7,2,4,1,3,0,0,0,3,1,2,0,3,0,7
72,791083,15,5,6,4,4,1,2,0,0,1,3,0,1,0,1,2,11
72,796514,21,1,2,1,1,0,1,0,0,0,0,4,0,3,4,0,2
72,791080,19,2,3,1,2,1,1,0,0,0,4,3,2,0,1,0,5
72,796511,15,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0
72,791077,7,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0
72,796512,11,2,5,1,1,1,4,0,0,0,0,0,0,0,0,0,5
73,781656,31,4,8,4,8,0,0,1,2,1,3,0,1,0,1,1,9
73,796962,28,3,10,2,3,1,7,0,0,0,0,0,3,0,4,0,7
73,780129,34,5,10,1,2,4,8,1,2,0,0,3,2,3,3,0,15
73,786798,35,3,10,3,10,0,0,2,5,2,4,2,3,3,3,0,8
73,781658,23,2,3,2,3,0,0,0,0,1,1,0,2,2,3,0,4
73,791264,19,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0
73,798206,22,6,8,5,5,1,3,0,0,2,6,0,1,0,2,3,13
73,796964,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
73,796961,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74,790863,18,2,6,1,4,1,2,0,1,3,5,0,3,0,1,0,5
74,780021,28,4,5,4,5,0,0,0,2,4,8,1,1,2,3,0,8
74,785412,21,7,12,6,7,1,5,2,3,0,3,4,0,1,5,0,17
74,780099,29,7,10,3,4,4,6,0,0,0,3,2,0,0,2,0,18
74,776214,32,5,9,4,7,1,2,5,6,1,4,6,2,4,3,1,16
74,775686,11,1,2,0,1,1,1,0,0,0,2,0,3,0,0,0,3
74,785413,20,3,7,3,5,0,2,5,5,2,1,2,2,2,2,0,11
74,785411,15,3,6,1,1,2,5,1,1,0,0,1,2,1,0,0,9
74,785417,7,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2
74,776221,13,0,3,0,1,0,2,0,0,0,1,2,2,1,1,0,0
74,796420,6,1,3,1,3,0,0,0,0,1,2,0,1,0,0,0,2
75,786547,20,1,5,1,2,0,3,1,2,3,2,1,4,0,1,1,3
75,786544,29,5,13,4,7,1,6,6,6,2,7,0,3,1,3,0,17
75,797507,29,4,7,3,6,1,1,0,0,1,3,1,1,1,4,0,9
75,792012,35,6,16,4,7,2,9,4,4,0,2,5,1,2,1,1,18
75,775084,28,2,8,1,4,1,4,0,0,2,2,1,2,1,1,0,5
75,786860,20,2,8,1,1,1,7,0,0,1,1,0,3,0,1,0,5
75,797509,11,1,1,1,1,0,0,0,0,1,0,1,2,1,2,0,2
75,797510,16,2,7,1,3,1,4,0,0,1,0,1,1,1,1,0,5
75,786546,10,0,1,0,0,0,1,0,0,0,1,0,2,0,1,1,0
75,792013,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76,780323,18,4,6,4,6,0,0,2,2,5,7,1,1,1,1,1,10
76,792233,19,5,10,4,7,1,3,5,6,0,5,0,1,2,0,0,16
76,797894,18,7,10,7,10,0,0,0,1,1,5,3,1,3,1,0,14
76,785954,21,4,7,3,4,1,3,1,2,0,5,6,1,1,0,0,10
76,785811,20,6,9,4,6,2,3,6,6,1,0,3,1,3,0,0,20
76,786016,22,2,5,2,4,0,1,0,0,0,1,4,1,0,2,0,4
76,797892,19,1,7,1,5,0,2,0,0,0,1,2,1,1,2,0,2
76,792234,12,3,4,3,4,0,0,1,3,3,1,0,2,0,0,1,7
76,785484,21,3,6,0,2,3,4,0,0,1,6,2,2,0,2,0,9
76,792230,11,0,0,0,0,0,0,1,2,0,4,0,2,1,1,0,1
76,781356,8,1,2,1,1,0,1,1,4,1,1,1,0,1,1,0,3
76,797891,11,2,4,1,1,1,3,0,0,1,1,0,1,0,0,0,5
77,791923,18,4,8,3,6,1,2,2,2,0,4,0,2,1,1,0,11
77,786529,13,2,2,2,2,0,0,0,0,0,3,0,2,0,0,1,4
77,791925,18,3,8,2,5,1,3,1,2,1,1,0,1,0,4,0,8
77,791926,22,2,9,1,2,1,7,2,3,0,1,1,1,1,2,0,7
77,781112,18,2,3,2,2,0,1,1,3,0,2,4,2,0,3,0,5
77,791927,18,1,5,1,4,0,1,0,0,0,4,0,3,0,1,0,2
77,786858,13,1,2,1,2,0,0,0,1,0,0,0,1,0,1,0,2
77,786527,19,2,3,0,0,2,3,0,0,1,1,0,2,0,2,0,6
77,781122,13,1,5,1,5,0,0,2,4,0,0,2,1,0,1,0,4
77,797542,14,0,8,0,3,0,5,0,0,0,0,1,0,0,2,0,0
77,797541,15,3,7,3,7,0,0,2,3,5,5,0,2,0,0,0,8
77,791922,7,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
77,778952,12,0,1,0,0,0,1,1,2,0,1,0,3,0,1,0,1
78,791975,14,3,5,3,5,0,0,1,2,1,2,0,4,1,0,0,7
78,785972,15,3,7,2,4,1,3,0,0,1,1,0,1,0,0,0,7
78,785967,30,3,8,3,8,0,0,1,2,3,11,2,2,2,1,4,7
78,791977,32,6,16,4,7,2,9,2,2,2,3,2,0,0,1,0,16
78,791978,36,9,19,8,13,1,6,4,4,0,1,3,1,2,0,1,23
78,780160,20,1,3,1,3,0,0,1,2,5,3,1,4,3,0,0,3
78,791980,10,0,2,0,0,0,2,0,0,1,1,0,2,0,1,1,0
78,797799,5,1,3,1,2,0,1,0,0,1,0,0,0,0,0,0,2
78,791976,25,4,9,0,3,4,6,2,2,1,0,2,0,1,0,0,14
78,785973,11,0,4,0,0,0,4,0,0,0,0,1,2,0,0,0,0
78,797800,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
79,792035,31,6,13,6,13,0,0,5,7,2,1,2,2,0,2,1,17
79,780833,19,5,9,5,9,0,0,0,0,3,4,0,4,0,1,1,10
79,792034,36,5,9,2,4,3,5,2,2,0,4,3,2,0,3,0,15
79,792033,37,6,15,3,7,3,8,1,2,3,5,6,1,2,4,0,16
79,780830,35,2,8,2,7,0,1,0,0,0,9,4,2,0,2,0,4
79,791688,13,1,1,1,1,0,0,0,0,1,1,1,3,0,0,0,2
79,785381,23,1,6,0,1,1,5,2,2,1,2,0,2,0,1,0,5
79,785980,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79,797645,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
80,786080,20,5,10,1,2,4,8,0,2,0,1,1,2,2,3,3,14
80,786216,22,2,7,2,7,0,0,2,4,2,5,2,2,1,4,1,6
80,780150,26,1,7,0,0,1,7,0,0,0,7,2,1,1,3,1,3
80,791348,21,0,2,0,0,0,2,2,2,2,6,5,0,1,2,0,2
80,786218,23,6,8,1,3,5,5,2,3,3,2,3,2,1,5,1,19
80,785256,12,6,8,6,8,0,0,4,4,0,0,1,0,1,0,0,16
80,791350,23,4,7,1,1,3,6,2,4,1,1,5,4,3,0,0,13
80,781645,13,1,1,1,1,0,0,0,1,0,3,4,0,0,0,0,2
80,797258,9,2,2,2,2,0,0,0,0,0,2,0,0,0,2,1,4
80,797257,7,4,4,4,4,0,0,2,2,0,2,0,1,1,0,2,10
80,780156,13,2,3,1,1,1,2,1,2,1,1,0,0,1,1,0,6
80,797256,5,2,3,2,2,0,1,0,0,0,2,1,0,0,1,0,4
80,786221,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,797259,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
82,780095,23,1,3,1,3,0,0,0,2,4,0,0,3,1,1,3,2
82,776321,26,6,11,5,9,1,2,1,2,0,7,0,1,0,0,1,14
